"id","maintenanceNumber","truckId","excavatorId","supportEquipmentId","maintenanceType","scheduledDate","actualDate","completionDate","duration","cost","description","partsReplaced","mechanicName","status","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj2h00c442o7gd9d6czsv","MNT-000464","cmifyiwje055s2o7go680mxqg",,,"INSPECTION","2025-10-05T12:04:40.731Z","2025-10-08T12:04:40.731Z","2025-10-09T15:04:40.731Z",27,16247522.72730913,"Maintenance INSPECTION 464","{""parts"":""Ban"",""quantity"":2}","Agus","COMPLETED",27,,"2025-11-26T12:04:41.413Z","2025-11-26T12:04:41.413Z"
"cmifyj2h20c462o7g1y67hsub","MNT-000465",,,"cmifyixnr066x2o7gjoda1nx0","PREVENTIVE","2025-09-07T12:04:40.731Z","2025-09-10T12:04:40.731Z","2025-09-11T13:04:40.731Z",25,9413144.42455678,"Maintenance INSPECTION 465","{""parts"":""Brake Pad"",""quantity"":3}","Agus","COMPLETED",25,,"2025-11-26T12:04:41.414Z","2025-11-26T12:04:41.414Z"
"cmifyj2h30c482o7g7oe2poed","MNT-000466","cmifyiwjh055w2o7gnsjrd3ht",,,"CORRECTIVE","2025-10-27T12:04:40.731Z","2025-10-30T12:04:40.731Z",,,,"Maintenance INSPECTION 466",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.416Z","2025-11-26T12:04:41.416Z"
"cmifyj2h50c4a2o7ghehudi1k","MNT-000467",,"cmifyix5l05qb2o7gnoi6mlh6",,"PREDICTIVE",,"2025-10-15T12:04:40.731Z",,,,"Maintenance PREDICTIVE 467",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.417Z","2025-11-26T12:04:41.417Z"
"cmifyj2h60c4c2o7gxj6x4fgz","MNT-000468","cmifyiwjk05602o7gd23hkul0",,,"PREDICTIVE","2025-10-17T12:04:40.731Z","2025-10-20T12:04:40.731Z",,,,"Maintenance INSPECTION 468",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.418Z","2025-11-26T12:04:41.418Z"
"cmifyj2h70c4e2o7gvcy4btr2","MNT-000469","cmifyiwjl05622o7gy8iye8sy",,,"PREVENTIVE",,"2025-09-06T12:04:40.731Z","2025-09-07T14:04:40.731Z",26,32024618.21972138,"Maintenance INSPECTION 469","{""parts"":""Ban"",""quantity"":1}","Dedi","COMPLETED",26,,"2025-11-26T12:04:41.420Z","2025-11-26T12:04:41.420Z"
"cmifyj2h90c4g2o7g970t491e","MNT-000470","cmifyiwjm05642o7g8mmibtxl",,,"PREVENTIVE","2025-11-19T12:04:40.731Z","2025-11-22T12:04:40.731Z",,,,"Maintenance OVERHAUL 470",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.422Z","2025-11-26T12:04:41.422Z"
"cmifyj2hb0c4i2o7g9mttflkz","MNT-000471",,"cmifyix5q05qf2o7g9vqzvsgc",,"OVERHAUL","2025-10-18T12:04:40.731Z","2025-10-21T12:04:40.731Z",,,,"Maintenance CORRECTIVE 471",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.423Z","2025-11-26T12:04:41.423Z"
"cmifyj2hc0c4k2o7gt7k8nva2","MNT-000472",,"cmifyix5r05qg2o7gt3y0ovmv",,"PREDICTIVE","2025-09-20T12:04:40.731Z","2025-09-23T12:04:40.731Z",,,,"Maintenance INSPECTION 472",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.424Z","2025-11-26T12:04:41.424Z"
"cmifyj2hd0c4m2o7grn637tda","MNT-000473","cmifyiwjr056a2o7gxq66ildz",,,"PREVENTIVE","2025-08-29T12:04:40.731Z","2025-09-01T12:04:40.731Z","2025-09-02T01:04:40.731Z",13,13305929.31987211,"Maintenance INSPECTION 473","{""parts"":""Filter Oli"",""quantity"":1}","Budi","COMPLETED",13,,"2025-11-26T12:04:41.426Z","2025-11-26T12:04:41.426Z"
"cmifyj2hf0c4o2o7g5f1azxz1","MNT-000474",,"cmifyix5u05qi2o7go6gnlpck",,"CORRECTIVE","2025-11-18T12:04:40.731Z","2025-11-21T12:04:40.731Z",,,,"Maintenance CORRECTIVE 474",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.427Z","2025-11-26T12:04:41.427Z"
"cmifyj2hg0c4q2o7gmwjwtohe","MNT-000475",,"cmifyix5v05qj2o7glulfeai0",,"OVERHAUL","2025-09-17T12:04:40.731Z","2025-09-20T12:04:40.731Z","2025-09-21T09:04:40.731Z",21,49508297.47284584,"Maintenance OVERHAUL 475","{""parts"":""Brake Pad"",""quantity"":3}","Rudi","COMPLETED",21,,"2025-11-26T12:04:41.428Z","2025-11-26T12:04:41.428Z"
"cmifyj2hh0c4s2o7gusagvvey","MNT-000476","cmifyiwjv056g2o7g0z138v7u",,,"CORRECTIVE","2025-11-18T12:04:40.731Z","2025-11-21T12:04:40.731Z",,,,"Maintenance INSPECTION 476",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.430Z","2025-11-26T12:04:41.430Z"
"cmifyj2hj0c4u2o7ga7vrrv5o","MNT-000477",,"cmifyix5x05ql2o7gqrtrqs6z",,"OVERHAUL",,"2025-10-24T12:04:40.731Z",,,,"Maintenance INSPECTION 477",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.431Z","2025-11-26T12:04:41.431Z"
"cmifyj2hk0c4w2o7gg0aczc98","MNT-000478","cmifyiwjy056k2o7gmto6wdju",,,"PREDICTIVE",,"2025-10-13T12:04:40.731Z",,,,"Maintenance PREVENTIVE 478",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.432Z","2025-11-26T12:04:41.432Z"
"cmifyj2hl0c4y2o7g16ejc2kz","MNT-000479","cmifyiwjz056m2o7glo88g7dw",,,"PREVENTIVE",,"2025-09-09T12:04:40.731Z","2025-09-10T00:04:40.731Z",12,6983476.561158748,"Maintenance PREDICTIVE 479","{""parts"":""Filter Oli"",""quantity"":3}","Rudi","COMPLETED",12,,"2025-11-26T12:04:41.434Z","2025-11-26T12:04:41.434Z"
"cmifyj2hn0c502o7gxv296cqy","MNT-000480","cmifyiwk1056o2o7g5dv3auxc",,,"CORRECTIVE","2025-09-08T12:04:40.731Z","2025-09-11T12:04:40.731Z",,,,"Maintenance CORRECTIVE 480",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.435Z","2025-11-26T12:04:41.435Z"
"cmifyj2ho0c522o7g5h1iw03m","MNT-000481","cmifyiwk2056q2o7gmu8qlszt",,,"PREDICTIVE","2025-11-09T12:04:40.731Z","2025-11-12T12:04:40.731Z",,,,"Maintenance PREDICTIVE 481",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.437Z","2025-11-26T12:04:41.437Z"
"cmifyj2hq0c542o7g00n3flco","MNT-000482","cmifyiwk4056s2o7gw1b1nxij",,,"PREVENTIVE","2025-10-14T12:04:40.731Z","2025-10-17T12:04:40.731Z",,,,"Maintenance CORRECTIVE 482",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.438Z","2025-11-26T12:04:41.438Z"
"cmifyj2hr0c562o7gn1qb0ztd","MNT-000483","cmifyiwk5056u2o7g5jqijomv",,,"CORRECTIVE","2025-11-10T12:04:40.731Z","2025-11-13T12:04:40.731Z",,,,"Maintenance OVERHAUL 483",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.440Z","2025-11-26T12:04:41.440Z"
"cmifyj2ht0c582o7g8flylpvn","MNT-000484","cmifyiwk6056w2o7gd195041l",,,"INSPECTION","2025-11-01T12:04:40.731Z","2025-11-04T12:04:40.731Z","2025-11-05T09:04:40.731Z",21,43561217.33712179,"Maintenance CORRECTIVE 484","{""parts"":""Ban"",""quantity"":3}","Rudi","COMPLETED",21,,"2025-11-26T12:04:41.441Z","2025-11-26T12:04:41.441Z"
"cmifyj2hu0c5a2o7g9h1bova5","MNT-000485",,"cmifyix6705qt2o7gfj1qmj9l",,"PREDICTIVE","2025-10-16T12:04:40.731Z","2025-10-19T12:04:40.731Z","2025-10-20T10:04:40.731Z",22,26850218.87550474,"Maintenance PREVENTIVE 485","{""parts"":""Ban"",""quantity"":3}","Rudi","COMPLETED",22,,"2025-11-26T12:04:41.442Z","2025-11-26T12:04:41.442Z"
"cmifyj2hv0c5c2o7g0lpvmccv","MNT-000486",,"cmifyix6805qu2o7g274m3dg1",,"INSPECTION","2025-11-21T12:04:40.731Z","2025-11-24T12:04:40.731Z","2025-11-25T17:04:40.731Z",29,20034395.46075004,"Maintenance OVERHAUL 486","{""parts"":""Filter Oli"",""quantity"":4}","Budi","COMPLETED",29,,"2025-11-26T12:04:41.444Z","2025-11-26T12:04:41.444Z"
"cmifyj2hx0c5e2o7gw15v1n3v","MNT-000487",,"cmifyix6905qv2o7gamc4ulbo",,"INSPECTION","2025-09-08T12:04:40.731Z","2025-09-11T12:04:40.731Z",,,,"Maintenance CORRECTIVE 487",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.445Z","2025-11-26T12:04:41.445Z"
"cmifyj2hy0c5g2o7gbbo8cvjh","MNT-000488","cmifyiwkd05742o7gufcp2yo8",,,"OVERHAUL","2025-09-07T12:04:40.731Z","2025-09-10T12:04:40.731Z",,,,"Maintenance INSPECTION 488",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.446Z","2025-11-26T12:04:41.446Z"
"cmifyj2hz0c5i2o7gdnmew29b","MNT-000489","cmifyiwke05762o7gfszia3os",,,"PREVENTIVE","2025-09-18T12:04:40.731Z","2025-09-21T12:04:40.731Z",,,,"Maintenance CORRECTIVE 489",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.448Z","2025-11-26T12:04:41.448Z"
"cmifyj2i10c5k2o7gzijbchqs","MNT-000490",,"cmifyix6d05qy2o7g2kt4hnre",,"INSPECTION",,"2025-09-11T12:04:40.731Z",,,,"Maintenance OVERHAUL 490",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.449Z","2025-11-26T12:04:41.449Z"
"cmifyj2i20c5m2o7gbhsnovzo","MNT-000491",,"cmifyix6e05qz2o7gpe6n83sa",,"INSPECTION",,"2025-09-10T12:04:40.731Z",,,,"Maintenance PREDICTIVE 491",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.450Z","2025-11-26T12:04:41.450Z"
"cmifyj2i30c5o2o7ghsc8d0iw","MNT-000492",,"cmifyix6f05r02o7gvs000yoc",,"CORRECTIVE","2025-10-07T12:04:40.731Z","2025-10-10T12:04:40.731Z",,,,"Maintenance PREDICTIVE 492",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.452Z","2025-11-26T12:04:41.452Z"
"cmifyj2i50c5q2o7gfoauraz3","MNT-000493",,,"cmifyixoj067p2o7gj9h5r436","OVERHAUL",,"2025-10-10T12:04:40.731Z","2025-10-10T20:04:40.731Z",8,29538252.5207649,"Maintenance PREDICTIVE 493","{""parts"":""Brake Pad"",""quantity"":2}","Agus","COMPLETED",8,,"2025-11-26T12:04:41.453Z","2025-11-26T12:04:41.453Z"
"cmifyj2i60c5s2o7gfvxn7gxe","MNT-000494",,"cmifyix6i05r22o7gnho5myyg",,"INSPECTION",,"2025-11-10T12:04:40.731Z",,,,"Maintenance INSPECTION 494",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.455Z","2025-11-26T12:04:41.455Z"
"cmifyj2i80c5u2o7gdgrgx045","MNT-000495",,"cmifyix6j05r32o7g1e3nmsjr",,"CORRECTIVE","2025-09-16T12:04:40.731Z","2025-09-19T12:04:40.731Z",,,,"Maintenance INSPECTION 495",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.456Z","2025-11-26T12:04:41.456Z"
"cmifyj2i90c5w2o7grplz2gsc","MNT-000496","cmifyiwkp057k2o7gfo1t56ly",,,"INSPECTION","2025-11-15T12:04:40.731Z","2025-11-18T12:04:40.731Z",,,,"Maintenance CORRECTIVE 496",,"Dedi","IN_PROGRESS",0,,"2025-11-26T12:04:41.458Z","2025-11-26T12:04:41.458Z"
"cmifyj2ib0c5y2o7g5jdi7bdx","MNT-000497",,,"cmifyixoo067t2o7g93xg8jyk","PREVENTIVE",,"2025-09-07T12:04:40.731Z","2025-09-08T06:04:40.731Z",18,48376539.55309553,"Maintenance PREDICTIVE 497","{""parts"":""Ban"",""quantity"":1}","Dedi","COMPLETED",18,,"2025-11-26T12:04:41.459Z","2025-11-26T12:04:41.459Z"
"cmifyj2ic0c602o7g4v153jgu","MNT-000498",,,"cmifyixop067u2o7gsrbcz1yg","INSPECTION",,"2025-09-15T12:04:40.731Z",,,,"Maintenance PREDICTIVE 498",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.460Z","2025-11-26T12:04:41.460Z"
"cmifyj2id0c622o7g77upreuy","MNT-000499",,,"cmifyixoq067v2o7gc752d74t","PREDICTIVE","2025-09-04T12:04:40.731Z","2025-09-07T12:04:40.731Z",,,,"Maintenance PREVENTIVE 499",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.462Z","2025-11-26T12:04:41.462Z"
"cmifyj2if0c642o7g8wyk6gti","MNT-000500",,"cmifyix6q05r82o7gte9jyqpv",,"PREVENTIVE",,"2025-10-28T12:04:40.731Z",,,,"Maintenance INSPECTION 500",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.463Z","2025-11-26T12:04:41.463Z"
"cmifyj2ig0c662o7g4678fu4e","MNT-000501",,"cmifyix6r05r92o7giu4xrgmt",,"PREDICTIVE","2025-09-13T12:04:40.731Z","2025-09-16T12:04:40.731Z","2025-09-17T00:04:40.731Z",12,28283220.61603108,"Maintenance OVERHAUL 501","{""parts"":""Ban"",""quantity"":2}","Budi","COMPLETED",12,,"2025-11-26T12:04:41.465Z","2025-11-26T12:04:41.465Z"
"cmifyj2ii0c682o7gvarfzr6r","MNT-000502","cmifyiwkz057w2o7gkcwxh6vg",,,"OVERHAUL",,"2025-10-02T12:04:40.731Z",,,,"Maintenance CORRECTIVE 502",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.466Z","2025-11-26T12:04:41.466Z"
"cmifyj2ij0c6a2o7gc2pet8xv","MNT-000503",,"cmifyix6u05rb2o7g7bu0y8sd",,"CORRECTIVE",,"2025-09-21T12:04:40.731Z",,,,"Maintenance INSPECTION 503",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.467Z","2025-11-26T12:04:41.467Z"
"cmifyj2ik0c6c2o7g84kut4fa","MNT-000504",,"cmifyix6v05rc2o7gzsx87cmy",,"INSPECTION","2025-11-12T12:04:40.731Z","2025-11-15T12:04:40.731Z",,,,"Maintenance PREDICTIVE 504",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.469Z","2025-11-26T12:04:41.469Z"
"cmifyj2im0c6e2o7g0zpvtt8e","MNT-000505","cmifyiwl305822o7gy4k98htk",,,"OVERHAUL",,"2025-11-08T12:04:40.731Z","2025-11-09T10:04:40.731Z",22,9369066.00041831,"Maintenance PREVENTIVE 505","{""parts"":""Ban"",""quantity"":1}","Rudi","COMPLETED",22,,"2025-11-26T12:04:41.470Z","2025-11-26T12:04:41.470Z"
"cmifyj2in0c6g2o7g1dz5xbat","MNT-000506",,"cmifyix6y05re2o7g8f1xkkky",,"CORRECTIVE",,"2025-10-13T12:04:40.731Z",,,,"Maintenance PREVENTIVE 506",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.472Z","2025-11-26T12:04:41.472Z"
"cmifyj2ip0c6i2o7ggjymr1t5","MNT-000507",,,"cmifyixoy06832o7gjh7qzw57","OVERHAUL","2025-11-09T12:04:40.731Z","2025-11-12T12:04:40.731Z",,,,"Maintenance INSPECTION 507",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.473Z","2025-11-26T12:04:41.473Z"
"cmifyj2iq0c6k2o7g9cnj7kji","MNT-000508","cmifyiwl805882o7g2tpwdluy",,,"PREDICTIVE",,"2025-09-12T12:04:40.731Z",,,,"Maintenance OVERHAUL 508",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.475Z","2025-11-26T12:04:41.475Z"
"cmifyj2is0c6m2o7gcegmyazi","MNT-000509",,"cmifyix7205rh2o7gepp9p8s6",,"CORRECTIVE","2025-09-18T12:04:40.731Z","2025-09-21T12:04:40.731Z","2025-09-23T05:04:40.731Z",41,32887208.5701616,"Maintenance INSPECTION 509","{""parts"":""Brake Pad"",""quantity"":2}","Agus","COMPLETED",41,,"2025-11-26T12:04:41.476Z","2025-11-26T12:04:41.476Z"
"cmifyj2it0c6o2o7gaqgsk0zb","MNT-000510",,"cmifyix7305ri2o7g5onduvlb",,"OVERHAUL","2025-09-22T12:04:40.731Z","2025-09-25T12:04:40.731Z","2025-09-26T02:04:40.731Z",14,51431623.6672112,"Maintenance OVERHAUL 510","{""parts"":""Filter Oli"",""quantity"":3}","Budi","COMPLETED",14,,"2025-11-26T12:04:41.477Z","2025-11-26T12:04:41.477Z"
"cmifyj2iu0c6q2o7ggfsf84lu","MNT-000511","cmifyiwld058e2o7g21rz5wyo",,,"PREVENTIVE","2025-08-27T12:04:40.731Z","2025-08-30T12:04:40.731Z",,,,"Maintenance OVERHAUL 511",,"Budi","IN_PROGRESS",0,,"2025-11-26T12:04:41.479Z","2025-11-26T12:04:41.479Z"
"cmifyj2iw0c6s2o7grkgg9wkb","MNT-000512","cmifyiwle058g2o7glefs8583",,,"INSPECTION","2025-10-12T12:04:40.731Z","2025-10-15T12:04:40.731Z",,,,"Maintenance OVERHAUL 512",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.480Z","2025-11-26T12:04:41.480Z"
"cmifyj2ix0c6u2o7gm7kkl88y","MNT-000513",,"cmifyix7705rl2o7gd92uek07",,"CORRECTIVE",,"2025-10-23T12:04:40.731Z",,,,"Maintenance CORRECTIVE 513",,"Agus","IN_PROGRESS",0,,"2025-11-26T12:04:41.481Z","2025-11-26T12:04:41.481Z"
"cmifyj2iy0c6w2o7g8iwgb477","MNT-000514",,"cmifyix7805rm2o7gel5hdevi",,"PREDICTIVE","2025-10-21T12:04:40.731Z","2025-10-24T12:04:40.731Z","2025-10-25T01:04:40.731Z",13,28016323.8563153,"Maintenance PREDICTIVE 514","{""parts"":""Ban"",""quantity"":2}","Agus","COMPLETED",13,,"2025-11-26T12:04:41.483Z","2025-11-26T12:04:41.483Z"
"cmifyj2j00c6y2o7gc9cb19hm","MNT-000515","cmifyiwlj058m2o7gfurgcn8f",,,"PREVENTIVE","2025-10-23T12:04:40.731Z","2025-10-26T12:04:40.731Z","2025-10-27T21:04:40.731Z",33,8421923.991259413,"Maintenance INSPECTION 515","{""parts"":""Brake Pad"",""quantity"":4}","Budi","COMPLETED",33,,"2025-11-26T12:04:41.484Z","2025-11-26T12:04:41.484Z"
"cmifyj2j10c702o7gj8x5ylw2","MNT-000516",,,"cmifyixp8068c2o7g0tqzzo3w","CORRECTIVE","2025-09-20T12:04:40.731Z","2025-09-23T12:04:40.731Z",,,,"Maintenance OVERHAUL 516",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.485Z","2025-11-26T12:04:41.485Z"
"cmifyj2j30c722o7gflg8682c","MNT-000517",,,"cmifyixp9068d2o7g56bpd0dc","CORRECTIVE","2025-08-27T12:04:40.731Z","2025-08-30T12:04:40.731Z",,,,"Maintenance PREDICTIVE 517",,"Agus","CANCELLED",0,,"2025-11-26T12:04:41.487Z","2025-11-26T12:04:41.487Z"
"cmifyj2j40c742o7g70cio6mp","MNT-000518","cmifyiwln058s2o7gdigpwn0u",,,"CORRECTIVE","2025-09-21T12:04:40.731Z","2025-09-24T12:04:40.731Z","2025-09-25T01:04:40.731Z",13,52750149.92706647,"Maintenance PREVENTIVE 518","{""parts"":""Filter Oli"",""quantity"":3}","Rudi","COMPLETED",13,,"2025-11-26T12:04:41.489Z","2025-11-26T12:04:41.489Z"
"cmifyj2j60c762o7glxj58es3","MNT-000519",,"cmifyix7e05rr2o7g69sjy72i",,"OVERHAUL",,"2025-10-03T12:04:40.731Z",,,,"Maintenance PREVENTIVE 519",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.490Z","2025-11-26T12:04:41.490Z"
"cmifyj2j70c782o7gaw9erh2j","MNT-000520","cmifyiwlr058w2o7g9ibat10v",,,"INSPECTION","2025-11-17T12:04:40.731Z","2025-11-20T12:04:40.731Z",,,,"Maintenance OVERHAUL 520",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.491Z","2025-11-26T12:04:41.491Z"
"cmifyj2j80c7a2o7gbitdmy6d","MNT-000521","cmifyiwls058y2o7gf56xz9sf",,,"PREVENTIVE","2025-11-10T12:04:40.731Z","2025-11-13T12:04:40.731Z","2025-11-14T02:04:40.731Z",14,6732085.945117867,"Maintenance INSPECTION 521","{""parts"":""Ban"",""quantity"":2}","Rudi","COMPLETED",14,,"2025-11-26T12:04:41.493Z","2025-11-26T12:04:41.493Z"
"cmifyj2ja0c7c2o7gjv6ohz4y","MNT-000522",,,"cmifyixpf068i2o7g2fysisaq","INSPECTION",,"2025-10-09T12:04:40.731Z",,,,"Maintenance CORRECTIVE 522",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.494Z","2025-11-26T12:04:41.494Z"
"cmifyj2jb0c7e2o7gzlcbb4dn","MNT-000523",,"cmifyix7j05rv2o7gq2ljkudt",,"PREVENTIVE",,"2025-09-21T12:04:40.731Z",,,,"Maintenance OVERHAUL 523",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.495Z","2025-11-26T12:04:41.495Z"
"cmifyj2jc0c7g2o7gwqbckgn5","MNT-000524",,"cmifyix7l05rw2o7gdw7231zv",,"CORRECTIVE","2025-10-31T12:04:40.731Z","2025-11-03T12:04:40.731Z",,,,"Maintenance INSPECTION 524",,"Budi","SCHEDULED",0,,"2025-11-26T12:04:41.497Z","2025-11-26T12:04:41.497Z"
"cmifyj2jd0c7i2o7g3k9wwkwg","MNT-000525","cmifyiwly05962o7g4mhyxxbr",,,"PREDICTIVE",,"2025-10-08T12:04:40.731Z",,,,"Maintenance INSPECTION 525",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.498Z","2025-11-26T12:04:41.498Z"
"cmifyj2jf0c7k2o7gkpxopcvm","MNT-000526","cmifyiwm005982o7gv47u7foj",,,"PREVENTIVE",,"2025-11-24T12:04:40.731Z",,,,"Maintenance CORRECTIVE 526",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.499Z","2025-11-26T12:04:41.499Z"
"cmifyj2jg0c7m2o7ghwhkpcdn","MNT-000527",,"cmifyix7o05rz2o7ggqebinru",,"CORRECTIVE",,"2025-11-22T12:04:40.731Z",,,,"Maintenance PREDICTIVE 527",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.501Z","2025-11-26T12:04:41.501Z"
"cmifyj2ji0c7o2o7gxhh4vhk7","MNT-000528","cmifyiwm3059c2o7g1tzdc4cp",,,"INSPECTION","2025-10-17T12:04:40.731Z","2025-10-20T12:04:40.731Z","2025-10-22T07:04:40.731Z",43,20771353.45323073,"Maintenance OVERHAUL 528","{""parts"":""Brake Pad"",""quantity"":4}","Rudi","COMPLETED",43,,"2025-11-26T12:04:41.502Z","2025-11-26T12:04:41.502Z"
"cmifyj2jj0c7q2o7gwjwbzw7m","MNT-000529","cmifyiwm4059e2o7g3a0chwli",,,"PREVENTIVE","2025-10-06T12:04:40.731Z","2025-10-09T12:04:40.731Z",,,,"Maintenance CORRECTIVE 529",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.503Z","2025-11-26T12:04:41.503Z"
"cmifyj2jl0c7s2o7goj26ta7e","MNT-000530","cmifyiwm6059g2o7g5njjkiv6",,,"PREDICTIVE",,"2025-08-30T12:04:40.731Z",,,,"Maintenance PREVENTIVE 530",,"Budi","CANCELLED",0,,"2025-11-26T12:04:41.505Z","2025-11-26T12:04:41.505Z"
"cmifyj2jm0c7u2o7gbktsr5x1","MNT-000531","cmifyiwm8059i2o7gs8auuc28",,,"PREVENTIVE","2025-09-16T12:04:40.731Z","2025-09-19T12:04:40.731Z",,,,"Maintenance CORRECTIVE 531",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.506Z","2025-11-26T12:04:41.506Z"
"cmifyj2jn0c7w2o7grhknaml6","MNT-000532","cmifyiwm9059k2o7gy0w4l2w5",,,"PREVENTIVE","2025-09-25T12:04:40.731Z","2025-09-28T12:04:40.731Z",,,,"Maintenance OVERHAUL 532",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.508Z","2025-11-26T12:04:41.508Z"
"cmifyj2jp0c7y2o7g5fs6vnas","MNT-000533",,"cmifyix7v05s52o7g9d0vcph0",,"PREVENTIVE","2025-11-02T12:04:40.731Z","2025-11-05T12:04:40.731Z",,,,"Maintenance PREDICTIVE 533",,"Rudi","IN_PROGRESS",0,,"2025-11-26T12:04:41.509Z","2025-11-26T12:04:41.509Z"
"cmifyj2jq0c802o7gwm08fnge","MNT-000534","cmifyiwmc059o2o7gxz0an8zp",,,"PREDICTIVE","2025-10-05T12:04:40.731Z","2025-10-08T12:04:40.731Z",,,,"Maintenance INSPECTION 534",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.510Z","2025-11-26T12:04:41.510Z"
"cmifyj2jr0c822o7gft0k3kwu","MNT-000535",,,"cmifyixps068v2o7ghlbqhld0","INSPECTION",,"2025-11-09T12:04:40.731Z",,,,"Maintenance INSPECTION 535",,"Dedi","CANCELLED",0,,"2025-11-26T12:04:41.512Z","2025-11-26T12:04:41.512Z"
"cmifyj2jt0c842o7gimbid5en","MNT-000536",,"cmifyix7z05s82o7gec3bjy8o",,"OVERHAUL","2025-11-10T12:04:40.731Z","2025-11-13T12:04:40.731Z",,,,"Maintenance OVERHAUL 536",,"Rudi","CANCELLED",0,,"2025-11-26T12:04:41.513Z","2025-11-26T12:04:41.513Z"
"cmifyj2ju0c862o7gfrksnlc1","MNT-000537",,"cmifyix8005s92o7gj9dna6oi",,"OVERHAUL","2025-11-09T12:04:40.731Z","2025-11-12T12:04:40.731Z",,,,"Maintenance OVERHAUL 537",,"Agus","SCHEDULED",0,,"2025-11-26T12:04:41.514Z","2025-11-26T12:04:41.514Z"
"cmifyj2jv0c882o7gxuakeohx","MNT-000538","cmifyiwmi059w2o7gz2hxgno0",,,"INSPECTION",,"2025-09-19T12:04:40.731Z",,,,"Maintenance PREDICTIVE 538",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.516Z","2025-11-26T12:04:41.516Z"
"cmifyj2jx0c8a2o7g13bpi1lm","MNT-000539",,"cmifyix8205sb2o7gm2onkl00",,"CORRECTIVE",,"2025-09-05T12:04:40.731Z",,,,"Maintenance INSPECTION 539",,"Dedi","SCHEDULED",0,,"2025-11-26T12:04:41.517Z","2025-11-26T12:04:41.517Z"
"cmifyj2jy0c8c2o7gu1w08uxu","MNT-000540",,"cmifyix8405sc2o7ghx59xdbh",,"PREDICTIVE",,"2025-08-29T12:04:40.731Z",,,,"Maintenance OVERHAUL 540",,"Rudi","SCHEDULED",0,,"2025-11-26T12:04:41.518Z","2025-11-26T12:04:41.518Z"
"cmifyj2jz0c8e2o7gur19zsu8","MNT-000541",,,"cmifyixpy06912o7gu312hc7h","PREVENTIVE","2025-09-30T12:04:40.731Z","2025-10-03T12:04:40.731Z","2025-10-05T08:04:40.731Z",44,17114449.46254946,"Maintenance CORRECTIVE 541","{""parts"":""Filter Oli"",""quantity"":3}","Dedi","COMPLETED",44,,"2025-11-26T12:04:41.520Z","2025-11-26T12:04:41.520Z"
