"id","recommendationType","scenario","recommendations","selectedStrategy","selectedStrategyId","implementedAt","implementedBy","results","profitActual","profitPredicted","variance","feedback","createdAt","updatedAt"
"cmifyj7r10iwc2o7gjw1bqai6","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":12,""targetProduction"":4244}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-359","2025-11-08T09:52:30.497Z","cmifyisj1000t2o7gkuh2yci5","{""efficiency"":0.8732996467262325,""production"":3179}",25045518.40463939,21714100.31617225,15.3421879790523,,"2025-11-26T12:04:48.253Z","2025-11-26T12:04:48.253Z"
"cmifyj7r30iwe2o7gnehjac67","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":12,""targetProduction"":5400}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-360","2025-11-30T06:13:53.022Z","cmifyisj3000u2o7gogj3vr7w","{""efficiency"":0.8215797185503712,""production"":5569}",12381964.10780335,12279471.53656131,0.8346659783922569,"Good recommendation, implemented successfully","2025-11-26T12:04:48.255Z","2025-11-26T12:04:48.255Z"
"cmifyj7r50iwg2o7g7hwnbqen","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":14,""targetProduction"":3808}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,18740261.24862855,,,"2025-11-26T12:04:48.257Z","2025-11-26T12:04:48.257Z"
"cmifyj7r60iwi2o7gktg2qvgm","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":16,""targetProduction"":6772}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,35422513.02550872,,,"2025-11-26T12:04:48.258Z","2025-11-26T12:04:48.258Z"
"cmifyj7r70iwk2o7gnb7j5dlh","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":7373}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,34610697.28580745,,,"2025-11-26T12:04:48.260Z","2025-11-26T12:04:48.260Z"
"cmifyj7r90iwm2o7glcoxd06c","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":5,""targetProduction"":7223}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,28748205.86080202,,,"2025-11-26T12:04:48.261Z","2025-11-26T12:04:48.261Z"
"cmifyj7ra0iwo2o7gpf0if2gv","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":8,""targetProduction"":3424}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,44604394.52097596,,,"2025-11-26T12:04:48.262Z","2025-11-26T12:04:48.262Z"
"cmifyj7rb0iwq2o7gdclgf21a","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":11,""targetProduction"":4923}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,32216255.38527702,,,"2025-11-26T12:04:48.264Z","2025-11-26T12:04:48.264Z"
"cmifyj7rd0iws2o7g9r96j85a","OPERATIONAL","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":6,""targetProduction"":4729}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-367","2025-10-09T02:56:25.244Z","cmifyisjb00112o7gwq8ew4fj","{""efficiency"":0.8544227962510806,""production"":4604}",35088392.32836328,30839428.82256337,13.77769844651339,"Good recommendation, implemented successfully","2025-11-26T12:04:48.265Z","2025-11-26T12:04:48.265Z"
"cmifyj7re0iwu2o7g4viazkmh","STRATEGIC","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":7910}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-368","2025-11-10T03:46:48.224Z","cmifyisjd00122o7ghq3cvyse","{""efficiency"":0.8587145634550453,""production"":5560}",44637557.77507256,43183303.25605844,3.367631490326285,,"2025-11-26T12:04:48.267Z","2025-11-26T12:04:48.267Z"
"cmifyj7rg0iww2o7gy1kan1da","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":18,""targetProduction"":6130}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-369","2025-10-03T02:15:41.886Z","cmifyisje00132o7genqfoyjz","{""efficiency"":0.8287906193845244,""production"":5964}",32716536.10108669,32708349.84711533,0.02502802498329826,"Good recommendation, implemented successfully","2025-11-26T12:04:48.268Z","2025-11-26T12:04:48.268Z"
"cmifyj7rh0iwy2o7gumlo7vpz","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":15,""targetProduction"":7619}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-370","2025-10-13T23:03:18.721Z","cmifyisjg00142o7g18l6bj5d","{""efficiency"":0.9297292329601666,""production"":4268}",49112771.75454171,54439458.80557969,-9.784606915475125,,"2025-11-26T12:04:48.270Z","2025-11-26T12:04:48.270Z"
"cmifyj7rj0ix02o7g3dnrlf3g","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":13,""targetProduction"":4109}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-371","2025-11-28T02:18:03.707Z","cmifyisjh00152o7gh1v8vhhw","{""efficiency"":0.8790525588499473,""production"":6543}",55466740.20074188,54716474.76026494,1.371187460018497,,"2025-11-26T12:04:48.272Z","2025-11-26T12:04:48.272Z"
"cmifyj7rl0ix22o7g3pdfu6mz","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":11,""targetProduction"":6860}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-372","2025-10-25T05:08:26.098Z","cmifyisji00162o7g1h9k4uoa","{""efficiency"":0.8891063020207729,""production"":6511}",26778699.25640873,30759516.4570586,-12.94174180601063,"Good recommendation, implemented successfully","2025-11-26T12:04:48.273Z","2025-11-26T12:04:48.273Z"
"cmifyj7rm0ix42o7gwaaps81a","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":5335}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-373","2025-11-26T17:49:01.614Z","cmifyisjk00172o7gb8ar2d7a","{""efficiency"":0.830160709368831,""production"":5659}",18914541.20877462,18974032.36745162,-0.3135398819022006,,"2025-11-26T12:04:48.275Z","2025-11-26T12:04:48.275Z"
"cmifyj7ro0ix62o7g1s2zr16k","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":3948}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-374","2025-09-30T07:29:18.665Z","cmifyisjm00182o7gghgii84v","{""efficiency"":0.8813888205238644,""production"":3602}",53508019.06250039,50575371.82236887,5.798567829479512,,"2025-11-26T12:04:48.276Z","2025-11-26T12:04:48.276Z"
"cmifyj7rp0ix82o7grkdcpk3i","MAINTENANCE","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":6,""targetProduction"":6971}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,33474929.78422021,,,"2025-11-26T12:04:48.278Z","2025-11-26T12:04:48.278Z"
"cmifyj7rr0ixa2o7g00sw7sxv","OPERATIONAL","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":10,""targetProduction"":3097}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-376","2025-10-26T01:41:37.609Z","cmifyisjo001a2o7g7nzyhgcl","{""efficiency"":0.8776426652604206,""production"":5704}",49154972.22841387,52610930.24307611,-6.56889737302651,,"2025-11-26T12:04:48.279Z","2025-11-26T12:04:48.279Z"
"cmifyj7rs0ixc2o7go181ergu","OPERATIONAL","{""shift"":""MALAM"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":3721}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,29750394.59455062,,,"2025-11-26T12:04:48.281Z","2025-11-26T12:04:48.281Z"
"cmifyj7ru0ixe2o7ga24mv5zp","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":13,""targetProduction"":5830}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,17063594.53744113,,,"2025-11-26T12:04:48.282Z","2025-11-26T12:04:48.282Z"
"cmifyj7rv0ixg2o7glrsajpit","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":8,""targetProduction"":5685}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-379","2025-11-08T17:59:45.213Z","cmifyisjs001d2o7gko946gkk","{""efficiency"":0.9386803105673952,""production"":5699}",18335647.28431815,17857281.2902059,2.678828800073931,,"2025-11-26T12:04:48.284Z","2025-11-26T12:04:48.284Z"
"cmifyj7rx0ixi2o7gozz8y594","MAINTENANCE","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":18,""targetProduction"":6854}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,53652341.27662976,,,"2025-11-26T12:04:48.285Z","2025-11-26T12:04:48.285Z"
"cmifyj7rz0ixk2o7gspkd8rvj","STRATEGIC","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":11,""targetProduction"":4574}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-381","2025-11-06T22:27:45.770Z","cmifyisjv001f2o7g2eiuj53i","{""efficiency"":0.9107837426884934,""production"":7959}",18118427.4800146,19655708.32069068,-7.821040155840361,,"2025-11-26T12:04:48.287Z","2025-11-26T12:04:48.287Z"
"cmifyj7s00ixm2o7grl8djy09","STRATEGIC","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":7,""targetProduction"":3826}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,18780546.58258644,,,"2025-11-26T12:04:48.289Z","2025-11-26T12:04:48.289Z"
"cmifyj7s20ixo2o7gzzv4vuvq","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":11,""targetProduction"":3806}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-383","2025-10-16T05:58:21.417Z","cmifyisjy001h2o7gklxxrgsc","{""efficiency"":0.9158349707253104,""production"":4826}",19770617.55995497,18796979.42139237,5.17975849595562,"Good recommendation, implemented successfully","2025-11-26T12:04:48.290Z","2025-11-26T12:04:48.290Z"
"cmifyj7s30ixq2o7g81idcma8","STRATEGIC","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":19,""targetProduction"":6981}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,19164057.86259847,,,"2025-11-26T12:04:48.292Z","2025-11-26T12:04:48.292Z"
"cmifyj7s50ixs2o7gxl32px8g","MAINTENANCE","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":8,""targetProduction"":3254}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,20529084.60284083,,,"2025-11-26T12:04:48.293Z","2025-11-26T12:04:48.293Z"
"cmifyj7s60ixu2o7gtugw4pe8","MAINTENANCE","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":13,""targetProduction"":3169}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,50751846.10641,,,"2025-11-26T12:04:48.295Z","2025-11-26T12:04:48.295Z"
"cmifyj7s80ixw2o7gwwbmy6d4","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":17,""targetProduction"":5247}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,42929559.93178792,,,"2025-11-26T12:04:48.296Z","2025-11-26T12:04:48.296Z"
"cmifyj7s90ixy2o7g0s6kotk2","MAINTENANCE","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":12,""targetProduction"":3226}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,46526626.34473474,,,"2025-11-26T12:04:48.297Z","2025-11-26T12:04:48.297Z"
"cmifyj7sa0iy02o7g5wmq1go5","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":6,""targetProduction"":6172}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,17426941.10928928,,,"2025-11-26T12:04:48.299Z","2025-11-26T12:04:48.299Z"
"cmifyj7sc0iy22o7gw02vxw8j","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":4543}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,12243485.65811292,,,"2025-11-26T12:04:48.300Z","2025-11-26T12:04:48.300Z"
"cmifyj7sd0iy42o7gd70cq67r","OPERATIONAL","{""shift"":""MALAM"",""weather"":""CLOUDY"",""truckAvailable"":10,""targetProduction"":4259}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-391","2025-11-08T11:09:09.260Z","cmifyisk9001p2o7gee0ofans","{""efficiency"":0.9106211252488987,""production"":4883}",54847060.59330697,54037558.91976018,1.498035236471011,"Good recommendation, implemented successfully","2025-11-26T12:04:48.301Z","2025-11-26T12:04:48.301Z"
"cmifyj7sf0iy62o7g8naltkgh","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":19,""targetProduction"":5090}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",2,"STRAT-392","2025-11-09T05:44:12.089Z","cmifyiskb001q2o7gf8wgh3ib","{""efficiency"":0.9274612433108023,""production"":6170}",48130756.35795001,42706774.92802051,12.70051751524498,,"2025-11-26T12:04:48.303Z","2025-11-26T12:04:48.303Z"
"cmifyj7sg0iy82o7g6rdncbuy","MAINTENANCE","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":7,""targetProduction"":7779}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-393","2025-10-22T05:07:50.888Z","cmifyiskc001r2o7g8ly0ruo9","{""efficiency"":0.8610612391295845,""production"":3557}",37286118.9107696,40129925.64965198,-7.086498897879337,"Good recommendation, implemented successfully","2025-11-26T12:04:48.305Z","2025-11-26T12:04:48.305Z"
"cmifyj7si0iya2o7g56hc9f7q","OPERATIONAL","{""shift"":""PAGI"",""weather"":""CLOUDY"",""truckAvailable"":18,""targetProduction"":4718}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,6044702.257526997,,,"2025-11-26T12:04:48.306Z","2025-11-26T12:04:48.306Z"
"cmifyj7sj0iyc2o7gk3dbx5es","OPERATIONAL","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":10,""targetProduction"":6402}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,46249524.92742953,,,"2025-11-26T12:04:48.308Z","2025-11-26T12:04:48.308Z"
"cmifyj7sl0iye2o7gw5qfvmib","MAINTENANCE","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":15,""targetProduction"":5536}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,38651600.49159142,,,"2025-11-26T12:04:48.309Z","2025-11-26T12:04:48.309Z"
"cmifyj7sm0iyg2o7g5zf95k8e","OPERATIONAL","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":16,""targetProduction"":3919}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-397","2025-10-16T11:35:30.034Z","cmifyishy00012o7g5f3sqd4j","{""efficiency"":0.8924909473914868,""production"":7895}",25636589.45227567,26136924.04294552,-1.914282605894058,"Good recommendation, implemented successfully","2025-11-26T12:04:48.310Z","2025-11-26T12:04:48.310Z"
"cmifyj7so0iyi2o7ggr3m9x4h","MAINTENANCE","{""shift"":""PAGI"",""weather"":""RAINY"",""truckAvailable"":7,""targetProduction"":7745}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,50180452.97251563,,,"2025-11-26T12:04:48.312Z","2025-11-26T12:04:48.312Z"
"cmifyj7sp0iyk2o7gv49u99ku","STRATEGIC","{""shift"":""PAGI"",""weather"":""SUNNY"",""truckAvailable"":14,""targetProduction"":7142}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-399","2025-11-14T09:07:17.565Z","cmifyisi200032o7gon1xznii","{""efficiency"":0.9393216043058856,""production"":6338}",58016667.24948111,49461723.4468836,17.29608919063359,,"2025-11-26T12:04:48.313Z","2025-11-26T12:04:48.313Z"
"cmifyj7sq0iym2o7gdxzjd6ot","OPERATIONAL","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":16,""targetProduction"":6726}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",1,"STRAT-400","2025-11-23T19:39:20.031Z","cmifyisi300042o7g3tvo88ol","{""efficiency"":0.8104754845135186,""production"":4052}",39960240.33662228,48127168.18071128,-16.96947514847174,,"2025-11-26T12:04:48.315Z","2025-11-26T12:04:48.315Z"
"cmifyj7ss0iyo2o7g6t198hvj","MAINTENANCE","{""shift"":""SIANG"",""weather"":""SUNNY"",""truckAvailable"":16,""targetProduction"":4572}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,49576997.38313736,,,"2025-11-26T12:04:48.316Z","2025-11-26T12:04:48.316Z"
"cmifyj7st0iyq2o7g8gud27g9","STRATEGIC","{""shift"":""MALAM"",""weather"":""SUNNY"",""truckAvailable"":12,""targetProduction"":5591}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,34734208.4659096,,,"2025-11-26T12:04:48.317Z","2025-11-26T12:04:48.317Z"
"cmifyj7su0iys2o7gzbcshrdo","STRATEGIC","{""shift"":""SIANG"",""weather"":""RAINY"",""truckAvailable"":5,""targetProduction"":3488}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",,,,,,,40012609.74448913,,,"2025-11-26T12:04:48.319Z","2025-11-26T12:04:48.319Z"
"cmifyj7sw0iyu2o7g6msebmnm","OPERATIONAL","{""shift"":""SIANG"",""weather"":""CLOUDY"",""truckAvailable"":16,""targetProduction"":6646}","[{""rank"":1,""score"":0.9,""strategy"":""Strategy A""},{""rank"":2,""score"":0.8,""strategy"":""Strategy B""},{""rank"":3,""score"":0.7,""strategy"":""Strategy C""}]",0,"STRAT-404","2025-11-12T13:47:44.088Z","cmifyisi900082o7gsxp3c3z5","{""efficiency"":0.8756505058878983,""production"":6679}",6353954.619016218,6187997.526546858,2.681919179143083,"Good recommendation, implemented successfully","2025-11-26T12:04:48.320Z","2025-11-26T12:04:48.320Z"
